Slot1ID,Slot2ID,Slot3ID,Slot1Sensor,Slot2Sensor,Slot3Sensor,MQ4Value,MQ5Value,MQ6Value,MQ9Value,DHTHumidity,DHTTemperature,BMPPressure,BMPTemperature,NEWTEMPTemperature
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,2,279,MQ5,New Temp,None,,122,,,,,,,327
834,2,279,MQ5,New Temp,None,,121,,,,,,,328
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,2,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
835,1,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,2,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,328
834,3,279,MQ5,New Temp,None,,121,,,,,,,328
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
835,2,279,MQ5,New Temp,None,,121,,,,,,,327
834,2,280,MQ5,New Temp,None,,121,,,,,,,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,328
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,279,MQ5,New Temp,None,,122,,,,,,,328
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,328
835,2,280,MQ5,New Temp,None,,121,,,,,,,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,2,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,328
835,2,280,MQ5,New Temp,None,,122,,,,,,,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,1,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,2,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
833,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,328
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,None,,122,,,,,,,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
833,2,280,MQ5,New Temp,None,,121,,,,,,,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,None,,121,,,,,,,327
835,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,279,MQ5,New Temp,None,,121,,,,,,,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
835,2,279,MQ5,New Temp,None,,122,,,,,,,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,None,,122,,,,,,,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,None,,121,,,,,,,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,279,MQ5,New Temp,None,,122,,,,,,,327
835,3,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,281,MQ5,New Temp,None,,122,,,,,,,327
835,2,280,MQ5,New Temp,None,,121,,,,,,,326
834,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,279,MQ5,New Temp,None,,121,,,,,,,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,None,,121,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,None,,121,,,,,,,327
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,None,,121,,,,,,,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
834,2,279,MQ5,New Temp,None,,121,,,,,,,327
835,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,281,MQ5,New Temp,None,,122,,,,,,,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,None,,121,,,,,,,327
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,328
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,None,,121,,,,,,,326
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
835,1,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,None,,122,,,,,,,327
835,2,280,MQ5,New Temp,None,,121,,,,,,,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,None,,121,,,,,,,326
835,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,None,,121,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,279,MQ5,New Temp,None,,121,,,,,,,327
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,1,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,1,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,1,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,None,,121,,,,,,,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,None,,121,,,,,,,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,281,MQ5,New Temp,None,,121,,,,,,,327
835,1,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,279,MQ5,New Temp,None,,121,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,279,MQ5,New Temp,None,,122,,,,,,,327
834,2,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
833,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,None,,121,,,,,,,326
834,3,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,327
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,None,,121,,,,,,,326
835,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,None,,122,,,,,,,327
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,None,,121,,,,,,,326
834,3,281,MQ5,New Temp,None,,122,,,,,,,326
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,None,,122,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,325
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,279,MQ5,New Temp,None,,122,,,,,,,326
835,2,280,MQ5,New Temp,None,,122,,,,,,,326
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,None,,121,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,327
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,None,,121,,,,,,,325
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
833,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,None,,121,,,,,,,326
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
833,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,None,,122,,,,,,,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,None,,121,,,,,,,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
835,1,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,None,,120,,,,,,,326
834,2,280,MQ5,New Temp,None,,122,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,None,,121,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,3,281,MQ5,New Temp,None,,122,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,None,,122,,,,,,,326
834,2,279,MQ5,New Temp,None,,122,,,,,,,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,279,MQ5,New Temp,None,,122,,,,,,,325
834,3,280,MQ5,New Temp,None,,122,,,,,,,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,None,,121,,,,,,,326
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,325
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,325
834,1,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
835,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,325
834,3,281,MQ5,New Temp,None,,122,,,,,,,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,1,280,MQ5,New Temp,None,,122,,,,,,,326
835,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,None,,121,,,,,,,325
834,2,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,325
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,325
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,None,,121,,,,,,,325
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,325
834,3,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,326
835,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,281,MQ5,New Temp,None,,122,,,,,,,326
834,1,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,None,,122,,,,,,,326
834,1,280,MQ5,New Temp,BMP,,120,,,,,782.00,22.31,326
835,3,280,MQ5,New Temp,None,,121,,,,,,,326
835,3,281,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,325
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,3,281,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,325
834,2,279,MQ5,New Temp,None,,121,,,,,,,325
834,2,280,MQ5,New Temp,BMP,,121,,,,,782.00,22.31,326
835,2,280,MQ5,New Temp,BMP,,122,,,,,782.00,22.31,325
